order_id,date,time,item_id,price
000284,2019-01-05,13:58:16,01,6.75
000285,2019-01-05,13:58:38,07,17
000286,2019-01-05,14:01:23,06,12.75
000286,2019-01-05,14:01:23,28,17
000287,2019-01-05,14:30:09,29,8.5
000287,2019-01-05,14:30:09,06,12.75
000287,2019-01-05,14:30:09,31,10.75
000287,2019-01-05,14:30:09,17,8.75
000288,2019-01-05,14:32:44,07,17
000288,2019-01-05,14:32:44,10,17
000288,2019-01-05,14:32:44,32,19.9
000289,2019-01-05,14:36:23,05,14.75
000290,2019-01-05,14:41:16,14,12.25
000290,2019-01-05,14:41:16,02,8.25
000291,2019-01-05,14:44:39,30,13
000291,2019-01-05,14:44:39,22,11
000291,2019-01-05,14:44:39,30,13
000291,2019-01-05,14:44:39,08,17
000292,2019-01-05,14:48:59,11,12.75
000292,2019-01-05,14:48:59,25,16.5
000293,2019-01-05,14:58:38,26,9
000293,2019-01-05,14:58:38,02,8.25
000294,2019-01-05,15:16:35,04,17
000294,2019-01-05,15:16:35,06,17
000294,2019-01-05,15:16:35,08,13
000295,2019-01-05,15:20:12,18,13
000296,2019-01-05,15:46:54,04,13
000296,2019-01-05,15:46:54,13,8.25
000296,2019-01-05,15:46:54,15,8.25
000297,2019-01-05,16:02:18,16,13
000298,2019-01-05,16:10:36,18,9
000298,2019-01-05,16:10:36,18,13
000298,2019-01-05,16:10:36,30,13
000298,2019-01-05,16:10:36,02,8.25
000299,2019-01-05,16:34:31,25,12.25
000299,2019-01-05,16:34:31,02,8.25
000300,2019-01-05,16:42:54,13,8.25
000300,2019-01-05,16:42:54,10,8.75
000300,2019-01-05,16:42:54,20,8.25
000300,2019-01-05,16:42:54,26,9
000301,2019-01-05,16:45:58,23,16.75
000302,2019-01-05,16:57:37,28,17
000303,2019-01-05,17:02:51,13,12.25
000303,2019-01-05,17:02:51,20,8.25
000303,2019-01-05,17:02:51,17,6
000304,2019-01-05,17:07:58,03,16.5
000304,2019-01-05,17:07:58,01,6.75
000305,2019-01-05,17:35:40,29,8.5
000305,2019-01-05,17:35:40,17,11.5
000305,2019-01-05,17:35:40,12,12.75
000306,2019-01-05,17:37:40,20,8.25
000306,2019-01-05,17:37:40,01,6.75
000306,2019-01-05,17:37:40,23,12.25
000307,2019-01-05,18:45:38,02,16.75
000307,2019-01-05,18:45:38,04,13
000308,2019-01-05,18:59:46,31,13.75
000308,2019-01-05,18:59:46,04,9
000308,2019-01-05,18:59:46,01,12.75
000309,2019-01-06,08:39:06,05,14.75
000309,2019-01-06,08:39:06,28,12.75
000310,2019-01-06,08:40:48,04,9
000310,2019-01-06,08:40:48,01,6.75
000311,2019-01-06,08:57:27,29,16.5
000312,2019-01-06,09:05:21,20,8.25
000312,2019-01-06,09:05:21,29,12.5
000312,2019-01-06,09:05:21,32,19.9
000312,2019-01-06,09:05:21,30,13
000313,2019-01-06,09:09:09,02,12.25
000314,2019-01-06,09:11:58,05,14.75
000314,2019-01-06,09:11:58,14,12.25
000314,2019-01-06,09:11:58,27,12.5
000314,2019-01-06,09:11:58,15,12.25
000314,2019-01-06,09:11:58,01,9.5
000315,2019-01-06,09:17:40,02,12.25
000316,2019-01-06,09:29:34,01,6.75
000316,2019-01-06,09:29:34,06,12.75
000317,2019-01-06,09:31:00,07,8.75
000317,2019-01-06,09:31:00,31,13.75
000317,2019-01-06,09:31:00,25,8.25
000317,2019-01-06,09:31:00,02,12.25
000317,2019-01-06,09:31:00,01,6.75
000317,2019-01-06,09:31:00,22,14.2
000317,2019-01-06,09:31:00,18,9
000318,2019-01-06,09:45:14,21,8.75
000318,2019-01-06,09:45:14,12,17
000318,2019-01-06,09:45:14,13,16.75
000318,2019-01-06,09:45:14,03,16.5
000319,2019-01-06,09:46:22,06,12.75
000320,2019-01-06,09:46:40,19,17
000320,2019-01-06,09:46:40,18,13
000321,2019-01-06,09:56:21,06,17
000322,2019-01-06,10:02:13,19,17
000322,2019-01-06,10:02:13,04,17
000322,2019-01-06,10:02:13,02,8.25
000322,2019-01-06,10:02:13,18,17
000323,2019-01-06,10:05:33,02,12.25
000324,2019-01-06,10:06:44,05,14.75
000325,2019-01-06,10:07:32,14,8.25
000325,2019-01-06,10:07:32,02,8.25
000326,2019-01-06,10:10:13,10,17
000326,2019-01-06,10:10:13,18,13
000327,2019-01-06,10:10:54,02,12.25
000328,2019-01-06,10:16:35,24,16.5
000329,2019-01-06,10:22:44,12,17
000329,2019-01-06,10:22:44,10,12.75
000330,2019-01-06,10:27:11,22,14.2
000330,2019-01-06,10:27:11,05,14.75
000330,2019-01-06,10:27:11,01,12.75
000330,2019-01-06,10:27:11,22,14.2
000330,2019-01-06,10:27:11,12,12.75
000330,2019-01-06,10:27:11,02,12.25
000330,2019-01-06,10:27:11,09,12.25
000330,2019-01-06,10:27:11,20,8.25
000330,2019-01-06,10:27:11,30,13
000330,2019-01-06,10:27:11,12,17
000330,2019-01-06,10:27:11,02,8.25
000330,2019-01-06,10:27:11,31,13.75
000330,2019-01-06,10:27:11,25,16.5
000330,2019-01-06,10:27:11,28,8.75
000330,2019-01-06,10:27:11,29,16.5
000331,2019-01-06,10:43:30,07,12.75
000332,2019-01-06,11:12:01,29,12.5
000332,2019-01-06,11:12:01,16,17
000332,2019-01-06,11:12:01,04,13
000333,2019-01-06,11:16:36,30,13
000334,2019-01-06,11:24:18,16,13
000334,2019-01-06,11:24:18,27,16.5
000334,2019-01-06,11:24:18,17,8.75
000334,2019-01-06,11:24:18,04,17
000335,2019-01-06,11:24:47,24,16.5
000336,2019-01-06,11:51:41,07,17
000337,2019-01-06,12:03:12,01,12.75
000337,2019-01-06,12:03:12,17,11.5
000338,2019-01-06,12:18:26,09,21.75
000338,2019-01-06,12:18:26,04,17
000338,2019-01-06,12:18:26,03,16.5
000339,2019-01-06,12:25:13,12,12.75
000340,2019-01-06,12:35:32,28,8.75
000341,2019-01-06,12:35:47,17,6
000341,2019-01-06,12:35:47,08,13
000342,2019-01-06,12:44:12,16,17
000342,2019-01-06,12:44:12,29,16.5
000343,2019-01-06,12:45:37,05,14.75
000343,2019-01-06,12:45:37,22,11
000344,2019-01-06,13:01:11,13,12.25
000345,2019-01-06,13:01:47,28,8.75
000345,2019-01-06,13:01:47,25,8.25
000346,2019-01-06,13:30:00,01,6.75
000346,2019-01-06,13:30:00,23,8.25
000346,2019-01-06,13:30:00,13,16.75
000346,2019-01-06,13:30:00,15,8.25
000347,2019-01-06,13:37:17,04,17
000347,2019-01-06,13:37:17,25,16.5
000347,2019-01-06,13:37:17,14,12.25
000348,2019-01-06,13:49:12,04,9
000348,2019-01-06,13:49:12,04,17
000348,2019-01-06,13:49:12,02,12.25
000349,2019-01-06,14:25:58,17,11.5
000350,2019-01-06,14:37:05,12,8.75
000350,2019-01-06,14:37:05,02,16.75
000350,2019-01-06,14:37:05,17,8.75
000350,2019-01-06,14:37:05,17,8.75
000351,2019-01-06,14:37:29,01,9.5
000351,2019-01-06,14:37:29,20,8.25
000352,2019-01-06,14:45:48,13,16.75
000352,2019-01-06,14:45:48,20,8.25
000353,2019-01-06,14:59:48,07,8.75
000353,2019-01-06,14:59:48,08,17
000353,2019-01-06,14:59:48,18,17
000354,2019-01-06,15:01:44,14,16.5
000354,2019-01-06,15:01:44,15,8.25
000355,2019-01-06,15:14:45,06,12.75
000355,2019-01-06,15:14:45,30,13
000356,2019-01-06,15:16:05,30,13
000357,2019-01-06,15:27:58,25,8.25
000357,2019-01-06,15:27:58,18,17
000357,2019-01-06,15:27:58,16,9
000358,2019-01-06,15:30:12,06,12.75
000359,2019-01-06,15:33:08,04,17
000359,2019-01-06,15:33:08,15,12.25
000360,2019-01-06,15:50:38,15,8.25
000360,2019-01-06,15:50:38,01,6.75
000360,2019-01-06,15:50:38,08,17
000361,2019-01-06,16:12:38,20,8.25
000361,2019-01-06,16:12:38,13,8.25
000361,2019-01-06,16:12:38,20,8.25
000362,2019-01-06,16:13:36,03,16.5
000362,2019-01-06,16:13:36,08,13
000363,2019-01-06,16:20:31,03,16.5
000363,2019-01-06,16:20:31,24,16.5
000364,2019-01-06,16:27:24,09,21.75
000364,2019-01-06,16:27:24,06,12.75
000365,2019-01-06,16:37:26,22,11
000365,2019-01-06,16:37:26,24,16.5
000365,2019-01-06,16:37:26,17,8.75
000366,2019-01-06,17:04:20,13,16.75
000367,2019-01-06,17:05:12,01,12.75
000367,2019-01-06,17:05:12,25,12.25
000368,2019-01-06,17:28:16,11,12.75
000368,2019-01-06,17:28:16,04,17
000369,2019-01-06,17:30:06,25,12.25
000370,2019-01-06,18:02:30,01,6.75
000370,2019-01-06,18:02:30,22,14.2
000371,2019-01-06,18:15:20,17,8.75
000372,2019-01-06,19:26:59,25,8.25
000373,2019-01-07,08:45:18,19,9
000373,2019-01-07,08:45:18,29,16.5
000373,2019-01-07,08:45:18,02,12.25
000374,2019-01-07,08:55:59,28,8.75
000374,2019-01-07,08:55:59,30,13
000374,2019-01-07,08:55:59,20,8.25
000375,2019-01-07,08:58:36,03,12.25
000376,2019-01-07,09:01:17,14,16.5
000376,2019-01-07,09:01:17,09,21.75
000377,2019-01-07,09:03:18,04,17
000377,2019-01-07,09:03:18,01,9.5
000378,2019-01-07,09:19:37,26,9
000379,2019-01-07,09:25:37,04,17
000380,2019-01-07,09:32:10,18,13
000380,2019-01-07,09:32:10,27,12.5
000381,2019-01-07,09:33:06,16,13
000382,2019-01-07,09:33:07,04,9
000382,2019-01-07,09:33:07,14,12.25
000383,2019-01-07,09:43:59,12,12.75
000384,2019-01-07,09:51:46,01,6.75
000384,2019-01-07,09:51:46,09,8.25
000384,2019-01-07,09:51:46,13,12.25
000384,2019-01-07,09:51:46,24,12.25
000385,2019-01-07,09:54:19,14,16.5
000386,2019-01-07,09:58:16,26,9
000386,2019-01-07,09:58:16,21,12.75
000386,2019-01-07,09:58:16,04,13
000387,2019-01-07,10:03:14,17,6
000387,2019-01-07,10:03:14,19,13
000387,2019-01-07,10:03:14,05,14.75
000387,2019-01-07,10:03:14,12,17
000387,2019-01-07,10:03:14,25,8.25
000387,2019-01-07,10:03:14,08,9
000387,2019-01-07,10:03:14,20,8.25
000388,2019-01-07,10:04:56,30,13
000388,2019-01-07,10:04:56,14,8.25
000388,2019-01-07,10:04:56,24,12.25
000388,2019-01-07,10:04:56,08,9
000389,2019-01-07,10:10:17,11,17
000390,2019-01-07,10:15:32,31,13.75
000391,2019-01-07,10:25:31,09,12.25
000392,2019-01-07,10:36:47,17,6
000392,2019-01-07,10:36:47,07,17
000392,2019-01-07,10:36:47,18,17
000392,2019-01-07,10:36:47,29,16.5
000392,2019-01-07,10:36:47,21,17
000392,2019-01-07,10:36:47,12,17
000392,2019-01-07,10:36:47,27,8.5
000392,2019-01-07,10:36:47,20,8.25
000392,2019-01-07,10:36:47,17,6
000393,2019-01-07,10:48:31,01,12.75
000393,2019-01-07,10:48:31,15,8.25
000394,2019-01-07,11:02:18,14,8.25
000394,2019-01-07,11:02:18,01,6.75
000394,2019-01-07,11:02:18,04,17
000394,2019-01-07,11:02:18,19,9
000394,2019-01-07,11:02:18,12,17
000394,2019-01-07,11:02:18,20,8.25
000394,2019-01-07,11:02:18,29,16.5
000394,2019-01-07,11:02:18,17,8.75
000394,2019-01-07,11:02:18,01,12.75
000394,2019-01-07,11:02:18,31,13.75
000394,2019-01-07,11:02:18,17,6
000394,2019-01-07,11:02:18,11,8.75
000394,2019-01-07,11:02:18,17,8.75
000394,2019-01-07,11:02:18,17,8.75
000395,2019-01-07,11:11:08,23,12.25
000396,2019-01-07,11:12:21,25,8.25
000397,2019-01-07,11:31:10,17,8.75
000397,2019-01-07,11:31:10,05,14.75
000397,2019-01-07,11:31:10,01,12.75
000397,2019-01-07,11:31:10,05,14.75
000398,2019-01-07,11:56:26,17,6
000399,2019-01-07,12:47:49,09,12.25
000399,2019-01-07,12:47:49,08,13
000399,2019-01-07,12:47:49,22,11
000399,2019-01-07,12:47:49,18,17
000400,2019-01-07,13:03:07,04,17
000400,2019-01-07,13:03:07,17,8.75
000401,2019-01-07,13:08:35,14,12.25
000402,2019-01-07,13:24:46,22,14.2
000402,2019-01-07,13:24:46,06,12.75
000403,2019-01-07,13:26:10,07,8.75
000403,2019-01-07,13:26:10,02,16.75
000403,2019-01-07,13:26:10,08,9
000404,2019-01-07,13:39:27,19,17
000405,2019-01-07,13:44:16,29,16.5
000406,2019-01-07,13:50:49,02,12.25
000406,2019-01-07,13:50:49,26,9
000406,2019-01-07,13:50:49,30,13
000407,2019-01-07,13:56:42,18,13
000407,2019-01-07,13:56:42,17,8.75
000407,2019-01-07,13:56:42,02,16.75
000408,2019-01-07,14:09:09,32,19.9
000408,2019-01-07,14:09:09,28,12.75
000409,2019-01-07,14:15:04,17,11.5
000410,2019-01-07,14:33:49,24,12.25
000410,2019-01-07,14:33:49,20,8.25
000410,2019-01-07,14:33:49,20,8.25
000410,2019-01-07,14:33:49,09,21.75
000411,2019-01-07,14:58:09,06,12.75
000411,2019-01-07,14:58:09,16,17
000412,2019-01-07,15:07:46,10,12.75
000412,2019-01-07,15:07:46,32,19.9
000413,2019-01-07,15:11:32,09,8.25
000414,2019-01-07,15:13:22,06,12.75
000414,2019-01-07,15:13:22,05,14.75
000414,2019-01-07,15:13:22,02,8.25
000415,2019-01-07,15:16:23,18,9
000416,2019-01-07,15:17:42,25,16.5
000417,2019-01-07,15:24:40,17,6
000418,2019-01-07,15:40:11,29,12.5
000418,2019-01-07,15:40:11,19,13
000419,2019-01-07,16:02:31,08,17
000419,2019-01-07,16:02:31,14,8.25
000419,2019-01-07,16:02:31,26,13
000419,2019-01-07,16:02:31,01,12.75
000420,2019-01-07,16:04:40,31,7.25
000420,2019-01-07,16:04:40,05,14.75
000421,2019-01-07,16:21:58,19,9
000421,2019-01-07,16:21:58,08,17
000421,2019-01-07,16:21:58,27,16.5
000422,2019-01-07,16:30:25,25,12.25
000422,2019-01-07,16:30:25,22,14.2
000422,2019-01-07,16:30:25,06,12.75
000423,2019-01-07,16:45:07,06,17
000423,2019-01-07,16:45:07,29,8.5
000424,2019-01-07,17:01:28,17,8.75
000425,2019-01-07,17:21:19,21,12.75
000426,2019-01-07,17:25:45,02,12.25
000426,2019-01-07,17:25:45,21,12.75
000426,2019-01-07,17:25:45,29,8.5
000427,2019-01-07,18:49:00,25,16.5
000428,2019-01-07,19:05:00,27,16.5
000428,2019-01-07,19:05:00,13,8.25
000429,2019-01-07,19:16:53,12,12.75
000430,2019-01-07,19:46:13,15,12.25
000430,2019-01-07,19:46:13,29,8.5
000431,2019-01-08,08:17:13,30,9
000431,2019-01-08,08:17:13,22,14.2
000431,2019-01-08,08:17:13,01,12.75
000431,2019-01-08,08:17:13,20,8.25
000432,2019-01-08,08:39:07,04,17
000432,2019-01-08,08:39:07,13,8.25
000432,2019-01-08,08:39:07,14,8.25
000433,2019-01-08,08:49:50,12,17
000434,2019-01-08,08:54:14,12,17
000434,2019-01-08,08:54:14,14,16.5
000434,2019-01-08,08:54:14,23,12.25
000435,2019-01-08,09:06:09,31,10.75
000435,2019-01-08,09:06:09,10,8.75
000435,2019-01-08,09:06:09,02,12.25
000436,2019-01-08,09:07:21,02,16.75
000436,2019-01-08,09:07:21,06,12.75
000436,2019-01-08,09:07:21,28,8.75
000436,2019-01-08,09:07:21,31,7.25
000437,2019-01-08,09:07:54,08,13
000438,2019-01-08,09:08:38,14,12.25
000439,2019-01-08,09:13:08,30,13
000439,2019-01-08,09:13:08,09,8.25
000439,2019-01-08,09:13:08,17,8.75
000440,2019-01-08,09:16:34,01,12.75
000440,2019-01-08,09:16:34,22,14.2
000440,2019-01-08,09:16:34,14,12.25
000440,2019-01-08,09:16:34,15,12.25
000440,2019-01-08,09:16:34,27,12.5
000440,2019-01-08,09:16:34,30,13
000440,2019-01-08,09:16:34,25,8.25
000440,2019-01-08,09:16:34,05,14.75
000440,2019-01-08,09:16:34,17,11.5
000440,2019-01-08,09:16:34,22,11
000440,2019-01-08,09:16:34,04,17
000440,2019-01-08,09:16:34,12,17
000440,2019-01-08,09:16:34,15,16.5
000440,2019-01-08,09:16:34,26,17.25
000441,2019-01-08,09:16:58,12,17
000441,2019-01-08,09:16:58,04,17
000442,2019-01-08,09:28:49,28,17
000443,2019-01-08,09:34:20,12,8.75
000443,2019-01-08,09:34:20,26,13
000443,2019-01-08,09:34:20,10,12.75
000443,2019-01-08,09:34:20,04,13
000443,2019-01-08,09:34:20,29,12.5
000443,2019-01-08,09:34:20,03,16.5
000443,2019-01-08,09:34:20,13,12.25
000443,2019-01-08,09:34:20,12,17
000443,2019-01-08,09:34:20,18,13
000443,2019-01-08,09:34:20,17,11.5
000443,2019-01-08,09:34:20,22,14.2
000443,2019-01-08,09:34:20,16,13
000443,2019-01-08,09:34:20,18,13
000443,2019-01-08,09:34:20,29,16.5
000443,2019-01-08,09:34:20,20,8.25
000444,2019-01-08,09:40:05,22,11
000445,2019-01-08,09:57:39,01,12.75
000446,2019-01-08,09:58:01,26,13
000446,2019-01-08,09:58:01,29,16.5
000446,2019-01-08,09:58:01,20,8.25
000447,2019-01-08,10:02:00,05,14.75
000448,2019-01-08,10:03:34,29,12.5
000448,2019-01-08,10:03:34,01,6.75
000448,2019-01-08,10:03:34,31,10.75
000449,2019-01-08,10:04:15,04,17
000450,2019-01-08,10:07:53,20,8.25
000451,2019-01-08,10:19:06,13,12.25
000451,2019-01-08,10:19:06,05,14.75
000451,2019-01-08,10:19:06,16,17
000452,2019-01-08,10:24:11,08,13
000452,2019-01-08,10:24:11,20,8.25
000452,2019-01-08,10:24:11,29,12.5
000453,2019-01-08,10:27:14,18,9
000453,2019-01-08,10:27:14,22,14.2
000453,2019-01-08,10:27:14,29,12.5
000453,2019-01-08,10:27:14,04,17
000454,2019-01-08,10:31:40,12,12.75
000455,2019-01-08,10:39:14,06,17
000456,2019-01-08,10:47:53,25,16.5
000457,2019-01-08,10:59:04,18,17
000457,2019-01-08,10:59:04,02,12.25
000457,2019-01-08,10:59:04,30,13
000458,2019-01-08,11:00:05,09,8.25
000458,2019-01-08,11:00:05,10,12.75
000458,2019-01-08,11:00:05,07,12.75
000459,2019-01-08,11:14:02,12,17
000460,2019-01-08,11:19:58,06,12.75
000460,2019-01-08,11:19:58,15,8.25
000461,2019-01-08,11:21:19,01,6.75
000461,2019-01-08,11:21:19,18,13
000462,2019-01-08,11:38:41,25,8.25
000463,2019-01-08,11:40:28,08,17
000463,2019-01-08,11:40:28,07,12.75
000464,2019-01-08,11:49:01,27,12.5
000464,2019-01-08,11:49:01,08,17
000465,2019-01-08,11:55:23,23,8.25
000466,2019-01-08,12:30:10,09,21.75
000466,2019-01-08,12:30:10,25,16.5
000467,2019-01-08,12:33:13,07,8.75
000468,2019-01-08,12:36:12,17,11.5
000468,2019-01-08,12:36:12,22,14.2
000469,2019-01-08,12:37:18,08,13
000469,2019-01-08,12:37:18,29,8.5
000470,2019-01-08,12:49:13,14,8.25
000471,2019-01-08,13:20:26,26,9
000472,2019-01-08,13:29:50,26,13
000472,2019-01-08,13:29:50,26,17.25
000473,2019-01-08,13:41:27,16,13
000473,2019-01-08,13:41:27,01,12.75
000473,2019-01-08,13:41:27,07,12.75
000474,2019-01-08,13:47:48,17,6
000474,2019-01-08,13:47:48,15,8.25
000475,2019-01-08,14:15:17,20,8.25
000475,2019-01-08,14:15:17,04,17
000476,2019-01-08,14:27:56,17,8.75
000476,2019-01-08,14:27:56,07,17
000476,2019-01-08,14:27:56,14,12.25
000477,2019-01-08,14:30:04,03,12.25
000477,2019-01-08,14:30:04,15,12.25
000478,2019-01-08,14:35:56,27,12.5
000478,2019-01-08,14:35:56,30,13
000479,2019-01-08,14:37:03,13,16.75
000479,2019-01-08,14:37:03,13,16.75
000479,2019-01-08,14:37:03,05,14.75
000480,2019-01-08,14:41:31,17,8.75
000481,2019-01-08,14:41:37,17,6
000481,2019-01-08,14:41:37,25,8.25
000482,2019-01-08,14:52:42,15,16.5
000482,2019-01-08,14:52:42,12,8.75
000482,2019-01-08,14:52:42,06,12.75
000483,2019-01-08,14:54:05,08,17
000483,2019-01-08,14:54:05,12,12.75
000483,2019-01-08,14:54:05,23,8.25
000483,2019-01-08,14:54:05,31,7.25
000484,2019-01-08,15:02:54,22,14.2
000484,2019-01-08,15:02:54,03,16.5
000485,2019-01-08,15:07:31,18,13
000486,2019-01-08,15:15:08,10,8.75
000487,2019-01-08,15:30:16,01,6.75
000487,2019-01-08,15:30:16,29,16.5
000487,2019-01-08,15:30:16,25,16.5
000488,2019-01-08,15:46:02,14,12.25
000489,2019-01-08,15:48:43,28,17
000490,2019-01-08,15:49:24,23,12.25
000490,2019-01-08,15:49:24,20,8.25
000490,2019-01-08,15:49:24,02,12.25
000491,2019-01-08,16:01:12,17,11.5
000491,2019-01-08,16:01:12,28,17
000491,2019-01-08,16:01:12,23,8.25
000491,2019-01-08,16:01:12,07,12.75
000492,2019-01-08,16:06:21,25,12.25
000492,2019-01-08,16:06:21,29,12.5
000492,2019-01-08,16:06:21,19,17
000493,2019-01-08,16:31:47,06,17
000494,2019-01-08,16:38:40,05,14.75
000494,2019-01-08,16:38:40,22,14.2
000494,2019-01-08,16:38:40,03,16.5
000494,2019-01-08,16:38:40,16,17
000495,2019-01-08,16:42:52,06,12.75
000495,2019-01-08,16:42:52,29,16.5
000496,2019-01-08,16:46:18,01,12.75
000496,2019-01-08,16:46:18,21,8.75
000497,2019-01-08,16:49:26,14,8.25
000498,2019-01-08,17:02:25,06,12.75
000499,2019-01-08,18:10:46,03,12.25
000499,2019-01-08,18:10:46,31,10.75
000499,2019-01-08,18:10:46,22,14.2
000499,2019-01-08,18:10:46,27,8.5
000500,2019-01-08,18:46:49,24,12.25
000501,2019-01-08,18:51:31,01,6.75
000501,2019-01-08,18:51:31,18,9
000501,2019-01-08,18:51:31,16,17
000502,2019-01-08,19:26:08,26,13
000503,2019-01-09,08:16:21,17,11.5
000503,2019-01-09,08:16:21,29,12.5
000504,2019-01-09,08:48:18,09,16.75
000505,2019-01-09,08:55:10,09,21.75
000505,2019-01-09,08:55:10,17,8.75
000506,2019-01-09,09:02:09,25,12.25
000507,2019-01-09,09:06:03,19,9
000508,2019-01-09,09:13:32,18,9
000508,2019-01-09,09:13:32,17,8.75
000508,2019-01-09,09:13:32,18,13
000509,2019-01-09,09:13:58,12,17
000510,2019-01-09,09:15:03,02,8.25
000510,2019-01-09,09:15:03,02,12.25
000510,2019-01-09,09:15:03,06,17
000510,2019-01-09,09:15:03,12,17
000511,2019-01-09,09:18:21,05,14.75
000512,2019-01-09,09:19:24,26,13
000513,2019-01-09,09:22:48,17,11.5
000513,2019-01-09,09:22:48,26,13
000513,2019-01-09,09:22:48,22,14.2
000513,2019-01-09,09:22:48,04,17
000514,2019-01-09,09:26:47,02,8.25
000515,2019-01-09,10:07:37,24,16.5
000515,2019-01-09,10:07:37,19,17
000516,2019-01-09,10:09:09,14,16.5
000516,2019-01-09,10:09:09,23,16.75
000517,2019-01-09,10:09:11,03,12.25
000518,2019-01-09,10:11:25,20,8.25
000518,2019-01-09,10:11:25,29,8.5
000518,2019-01-09,10:11:25,07,17
000519,2019-01-09,10:15:20,07,8.75
000520,2019-01-09,10:22:33,11,17
000521,2019-01-09,10:43:07,04,9
000522,2019-01-09,11:09:33,08,9
000522,2019-01-09,11:09:33,15,8.25
000522,2019-01-09,11:09:33,09,12.25
000522,2019-01-09,11:09:33,05,14.75
000522,2019-01-09,11:09:33,09,16.75
000522,2019-01-09,11:09:33,13,12.25
000522,2019-01-09,11:09:33,22,14.2
000522,2019-01-09,11:09:33,20,8.25
000522,2019-01-09,11:09:33,13,12.25
000522,2019-01-09,11:09:33,02,8.25
000522,2019-01-09,11:09:33,26,17.25
000522,2019-01-09,11:09:33,22,14.2
000522,2019-01-09,11:09:33,29,16.5
000523,2019-01-09,11:42:14,07,12.75
000524,2019-01-09,11:51:35,04,13
000524,2019-01-09,11:51:35,29,8.5
000525,2019-01-09,12:08:46,17,11.5
000526,2019-01-09,12:10:13,18,17
000526,2019-01-09,12:10:13,05,14.75
000527,2019-01-09,12:23:37,16,17
000527,2019-01-09,12:23:37,22,14.2
000528,2019-01-09,12:27:21,13,12.25
000529,2019-01-09,12:31:01,18,13
000529,2019-01-09,12:31:01,01,6.75
000529,2019-01-09,12:31:01,27,12.5
000529,2019-01-09,12:31:01,18,13
000530,2019-01-09,12:43:01,06,12.75
000530,2019-01-09,12:43:01,02,16.75
000531,2019-01-09,12:58:10,28,12.75
000531,2019-01-09,12:58:10,28,12.75
000532,2019-01-09,13:14:28,21,8.75
000532,2019-01-09,13:14:28,28,17
000533,2019-01-09,13:28:43,05,14.75
000533,2019-01-09,13:28:43,12,17
000533,2019-01-09,13:28:43,09,21.75
000534,2019-01-09,13:43:32,07,17
000534,2019-01-09,13:43:32,16,17
000535,2019-01-09,14:08:47,02,12.25
000536,2019-01-09,14:18:50,32,19.9
000536,2019-01-09,14:18:50,28,17
000537,2019-01-09,14:23:52,02,8.25
000537,2019-01-09,14:23:52,01,6.75
000537,2019-01-09,14:23:52,06,17
000538,2019-01-09,14:44:04,10,17
000539,2019-01-09,14:51:34,25,12.25
000539,2019-01-09,14:51:34,26,17.25
000539,2019-01-09,14:51:34,05,14.75
000540,2019-01-09,14:52:41,10,17
000541,2019-01-09,15:07:47,20,8.25
000542,2019-01-09,15:08:06,08,17
000542,2019-01-09,15:08:06,07,12.75
000543,2019-01-09,15:23:59,24,12.25
000543,2019-01-09,15:23:59,02,12.25
000543,2019-01-09,15:23:59,19,17
000544,2019-01-09,15:31:04,23,12.25
000544,2019-01-09,15:31:04,29,12.5
000545,2019-01-09,15:46:28,17,11.5
000545,2019-01-09,15:46:28,21,17
000545,2019-01-09,15:46:28,28,17
000545,2019-01-09,15:46:28,17,6
000546,2019-01-09,15:47:27,15,8.25
000547,2019-01-09,15:49:23,20,8.25
000548,2019-01-09,16:06:09,01,12.75
000549,2019-01-09,16:06:34,20,8.25
000549,2019-01-09,16:06:34,04,17
000550,2019-01-09,16:12:59,09,12.25
000550,2019-01-09,16:12:59,25,12.25
000551,2019-01-09,16:26:24,04,17
000551,2019-01-09,16:26:24,09,12.25
000551,2019-01-09,16:26:24,21,12.75
000551,2019-01-09,16:26:24,22,14.2
000552,2019-01-09,16:31:25,06,17
000552,2019-01-09,16:31:25,30,13
000552,2019-01-09,16:31:25,15,8.25
000553,2019-01-09,17:14:47,03,16.5
000554,2019-01-09,17:15:51,15,8.25
000554,2019-01-09,17:15:51,30,13
000555,2019-01-09,17:18:25,08,9
000555,2019-01-09,17:18:25,01,6.75
000556,2019-01-09,17:23:12,22,14.2
000556,2019-01-09,17:23:12,09,21.75
000557,2019-01-09,17:30:06,12,8.75
000557,2019-01-09,17:30:06,29,8.5
000558,2019-01-09,17:51:10,01,9.5
000559,2019-01-09,18:10:16,02,8.25
000560,2019-01-09,18:13:48,15,12.25
000560,2019-01-09,18:13:48,12,12.75
000561,2019-01-09,18:47:56,10,8.75
000562,2019-01-09,19:04:05,30,13
000563,2019-01-09,19:19:03,14,8.25
000563,2019-01-09,19:19:03,03,16.5
000564,2019-01-09,19:32:32,10,17
000564,2019-01-09,19:32:32,24,8.25
000564,2019-01-09,19:32:32,17,8.75
000565,2019-01-10,09:11:19,26,9
000566,2019-01-10,09:21:19,10,17
000567,2019-01-10,09:27:47,05,14.75
000567,2019-01-10,09:27:47,05,14.75
000567,2019-01-10,09:27:47,08,17
000567,2019-01-10,09:27:47,10,12.75
000567,2019-01-10,09:27:47,29,12.5
000567,2019-01-10,09:27:47,17,8.75
000567,2019-01-10,09:27:47,22,11
000567,2019-01-10,09:27:47,12,17
000567,2019-01-10,09:27:47,29,8.5
